member_id,age,country,job_title,days_since_signup,login_frequency_30d,resources_downloaded,webinars_attended,forum_posts,profile_completion_pct,events_registered,events_attended,newsletter_opens,avg_session_duration_min,support_tickets_raised,emails_to_support,referral_count,converted
IAASSE_03053,60,USA,Software Engineer,615,9,6,4,1,92.53049620313374,4,3,2,23.05053449414068,2,0,1,1
IAASSE_03054,36,USA,Student,360,9,5,1,2,33.994361555033116,1,1,4,53.241327953881175,1,1,0,0
IAASSE_03055,22,Canada,Software Engineer,106,7,7,4,5,92.15537508327859,6,3,3,22.521248578028853,3,1,0,0
IAASSE_03056,28,Brazil,Data Analyst,151,7,6,4,1,88.6259224428697,3,1,7,28.447543979963537,1,0,1,1
IAASSE_03059,25,Germany,Software Engineer,392,4,8,3,5,91.62968289810935,1,1,8,5.512814124850576,1,1,2,0
IAASSE_03060,41,Australia,Professor,501,5,3,2,3,41.73679370902463,3,2,10,8.508322332475911,2,0,0,0
IAASSE_03061,45,UK,Data Analyst,499,10,7,0,3,59.848463853732156,0,0,6,18.235563177672784,1,2,0,0
IAASSE_03062,58,Canada,Software Engineer,175,7,7,2,3,74.7313195503229,1,0,5,3.3749117725425553,3,0,0,1
IAASSE_03063,53,USA,Manager,648,10,4,3,1,31.8932726714502,3,3,5,8.169491217267504,2,0,1,0
IAASSE_03064,54,Brazil,Software Engineer,537,13,10,0,7,27.094376743825855,6,3,7,63.8144319557577,0,0,0,0
IAASSE_03065,38,USA,Software Engineer,342,14,4,3,0,23.386953853327267,2,1,6,11.191000577767454,2,1,1,0
IAASSE_03066,25,UK,Student,519,8,8,2,1,55.80788022996591,5,3,10,11.147015858358294,3,0,0,0
IAASSE_03067,26,USA,Software Engineer,136,10,4,2,2,30.467242215548694,2,1,3,13.496506183835763,0,0,0,1
IAASSE_03068,64,USA,Data Analyst,545,15,2,2,1,87.14093505808776,6,4,7,40.73007823092975,1,0,0,0
IAASSE_03069,32,India,Freelancer,520,10,6,1,4,62.88190431146701,3,0,6,55.68364653845883,0,1,1,0
IAASSE_03070,63,USA,Data Analyst,256,9,7,2,6,59.596104133634675,1,1,6,40.77797958380004,1,1,2,1
IAASSE_03071,57,USA,Consultant,144,5,2,1,1,91.26501596315096,4,3,6,15.656893031133103,1,1,0,0
IAASSE_03072,35,Canada,Researcher,281,9,1,3,1,96.95954862097683,1,1,6,14.359601686406776,0,0,0,0
IAASSE_03073,59,USA,Data Analyst,470,4,6,0,5,43.855889389398286,4,3,6,18.780656975747323,0,1,0,0
IAASSE_03074,37,USA,Software Engineer,147,14,6,3,2,83.27682012248914,0,0,5,6.210537377162376,1,0,0,0
IAASSE_03075,23,India,Consultant,262,10,6,3,1,78.97924848980698,1,0,1,18.49361490288489,1,0,0,0
IAASSE_03076,29,India,Consultant,462,5,5,2,0,43.23329842144758,1,0,6,21.26969841762026,1,0,0,0
IAASSE_03077,19,Nigeria,Student,440,6,9,2,0,93.25370944925226,5,4,5,38.35517784792359,2,1,0,0
IAASSE_03078,24,Nigeria,Data Analyst,613,11,8,2,3,22.29371946613969,7,4,7,12.43017161728768,3,1,1,0
IAASSE_03079,33,Germany,Data Analyst,179,6,4,5,0,58.33973712960125,2,0,4,37.34311190883857,0,1,0,1
IAASSE_03080,20,USA,Student,479,4,8,1,3,98.19987584737335,3,3,7,3.83599415904168,0,0,0,0
IAASSE_03081,62,India,Software Engineer,429,5,3,1,1,84.91332441379373,4,2,6,8.968319072716625,0,0,0,0
IAASSE_03082,20,India,Consultant,445,8,4,1,6,78.42902659190418,0,0,7,21.4848426920748,2,0,0,0
IAASSE_03084,60,Canada,Manager,504,11,4,3,4,79.90558628702831,3,0,5,23.41038204203656,1,0,1,0
IAASSE_03085,57,USA,Researcher,620,4,2,0,3,61.12013188685871,0,0,8,33.490311314809375,2,0,0,0
IAASSE_03086,55,India,Data Analyst,175,8,4,3,9,86.48674770430739,0,0,5,29.406127955028836,3,1,0,0
IAASSE_03087,50,India,Student,588,14,2,2,3,79.73511486968938,3,1,7,15.338709957283179,2,1,0,0
IAASSE_03088,45,Brazil,Researcher,567,7,5,2,1,99.74372112403971,6,4,11,39.46562616558773,0,0,0,1
IAASSE_03089,18,USA,Consultant,434,17,8,1,2,81.6993578595278,5,4,8,19.761853674606233,0,0,0,0
IAASSE_03090,25,USA,Researcher,425,10,3,2,0,62.09005998520809,2,1,5,9.302845644260744,0,1,0,0
IAASSE_03091,54,USA,Student,353,11,4,2,2,8.621851875551508,1,1,5,10.115985153834156,0,0,1,0
IAASSE_03092,49,India,Data Analyst,523,11,8,0,5,97.38244197207425,3,2,7,4.036416602264855,1,0,0,1
IAASSE_03093,60,USA,Student,461,9,8,1,4,97.23143440887883,3,2,7,7.793436075691619,1,0,0,1
IAASSE_03094,54,USA,Software Engineer,720,9,5,1,2,99.81291225171086,2,1,10,23.36875086983747,0,0,0,0
IAASSE_03095,21,Brazil,Manager,208,8,3,4,1,56.54020509808265,2,2,6,29.244228688592194,1,0,0,0
IAASSE_03096,47,USA,Student,185,5,3,4,1,98.10226781420883,3,1,7,12.315073694478937,1,1,2,0
IAASSE_03098,63,UK,Software Engineer,704,9,7,0,3,38.34743669538771,5,4,9,31.088526172818188,4,0,0,0
IAASSE_03099,36,India,Researcher,610,8,8,1,3,61.410576387434176,3,2,3,22.577532194950525,3,0,0,0
IAASSE_03100,49,Australia,Freelancer,507,8,3,2,2,73.38888648711973,2,2,4,23.748285717906068,0,1,1,1
IAASSE_03101,26,Nigeria,Student,118,5,2,3,3,8.812209012994378,5,4,8,21.414543163879642,0,0,0,0
IAASSE_03102,29,Nigeria,Professor,154,10,4,0,1,86.5194050532965,6,4,8,14.179735560802033,1,2,1,0
IAASSE_03103,28,USA,Student,721,9,6,0,4,89.3539043791622,4,2,6,28.10317041123872,0,2,0,0
IAASSE_03104,63,USA,Software Engineer,384,4,8,0,5,85.52365798488546,4,0,9,10.586283489764476,1,0,1,0
IAASSE_03105,33,UK,Consultant,354,9,3,2,8,86.22727778567015,6,2,7,13.707530867722424,0,2,0,0
IAASSE_03106,18,Germany,Professor,364,9,4,3,4,91.94883474563326,5,5,3,21.208729969930435,1,0,1,1
IAASSE_03108,38,Canada,Software Engineer,322,9,1,1,4,95.5960750768381,4,3,8,5.521689500184028,0,3,0,0
IAASSE_03109,47,Australia,Researcher,191,4,3,2,2,79.98098241256551,1,0,6,16.729890303516864,1,1,0,0
IAASSE_03112,21,Brazil,Manager,729,5,4,3,2,75.1050823780347,3,0,4,11.518380016073168,2,0,0,0
IAASSE_03113,45,UK,Software Engineer,276,4,5,3,3,62.10484817621125,2,2,6,64.50485229240041,1,0,0,0
IAASSE_03114,55,Canada,Software Engineer,514,8,3,4,4,90.44613359874177,1,0,5,5.420337110010651,2,0,0,0
IAASSE_03115,48,USA,Software Engineer,234,12,1,2,6,85.47219450969469,2,1,7,16.216130531584078,2,1,1,0
IAASSE_03116,44,Australia,Software Engineer,434,8,6,1,1,28.57027186867417,4,4,6,35.49004393897725,0,0,0,0
IAASSE_03117,22,Canada,Professor,729,9,7,2,6,92.84624516122052,4,3,2,12.610336864951933,4,0,1,0
IAASSE_03120,50,UK,Student,509,5,6,2,4,92.51473947210803,1,0,7,15.447071344139774,0,0,1,0
IAASSE_03121,21,Australia,Manager,454,8,4,3,4,67.80313077721041,3,3,4,17.38938908215833,1,0,0,0
IAASSE_03122,42,Australia,Manager,502,15,7,1,0,81.85251404354817,1,1,1,21.260081183542425,0,2,0,1
IAASSE_03123,37,USA,Researcher,431,14,5,2,1,88.35820001599298,3,3,6,1.9756003022926494,1,0,0,0
IAASSE_03124,51,India,Researcher,706,9,7,3,7,75.44147942431053,4,1,7,6.789266960030831,2,0,0,1
IAASSE_03126,22,UK,Consultant,451,9,5,1,0,68.29184670573652,7,4,8,6.372413775517385,1,1,1,0
IAASSE_03127,52,USA,Consultant,567,8,7,1,1,95.04246967961642,1,1,3,9.299743748347936,0,1,0,0
IAASSE_03128,45,India,Student,565,8,5,2,3,50.90412960567655,9,5,6,81.00840914339244,0,0,0,0
IAASSE_03129,46,Brazil,Consultant,633,6,3,1,3,93.55352592285887,4,3,9,20.919986177899524,0,1,0,0
IAASSE_03131,55,UK,Data Analyst,216,9,2,2,5,86.33882976946832,6,5,4,10.388129422942558,2,1,0,0
IAASSE_03132,23,USA,Consultant,217,6,4,1,3,95.34096223155821,3,2,3,25.223735651368578,2,0,1,0
IAASSE_03133,36,Australia,Software Engineer,571,5,2,5,2,73.67741136740558,4,4,3,14.41992279167085,0,3,0,1
IAASSE_03134,61,USA,Manager,287,9,2,3,1,44.876769304400845,5,3,7,9.05731485523667,0,0,0,0
IAASSE_03135,28,UK,Data Analyst,139,10,4,5,2,62.60401427143265,2,2,7,16.440467449542115,1,0,0,0
IAASSE_03136,19,Germany,Student,455,11,7,0,3,42.48084936432904,1,1,5,32.90078921478912,1,0,0,0
IAASSE_03137,64,Australia,Software Engineer,270,8,3,3,3,70.90336192027581,2,1,10,8.143566146878193,2,0,1,1
IAASSE_03138,61,UK,Student,117,13,7,0,4,63.37169595567986,4,3,11,20.726799596242337,0,0,1,0
IAASSE_03139,61,Canada,Manager,561,7,7,2,4,80.03818543586489,0,0,6,1.4704998349841802,0,1,0,0
IAASSE_03140,26,Australia,Data Analyst,244,4,5,1,0,57.83067219984312,4,3,6,3.387504212253662,1,0,1,0
IAASSE_03141,38,USA,Software Engineer,463,6,5,0,4,53.05971877303023,2,2,2,8.703277726563988,2,2,1,0
IAASSE_03142,41,USA,Student,522,11,5,0,2,35.06676970055763,2,1,6,41.14830796117519,1,1,0,0
IAASSE_03143,51,Nigeria,Data Analyst,179,6,8,0,1,99.43220758662248,6,5,4,5.04750198729429,0,0,0,1
IAASSE_03144,39,USA,Manager,199,7,6,3,4,67.3502337214183,1,1,4,50.45865511948097,1,1,0,1
IAASSE_03145,20,Germany,Student,521,8,8,0,5,19.04650111807216,4,2,6,18.642026503530715,1,0,0,0
IAASSE_03146,29,Nigeria,Researcher,574,8,8,4,3,49.18045131058234,1,1,9,35.98255166599276,1,0,0,0
IAASSE_03147,45,UK,Professor,415,4,6,0,6,90.72486172392868,5,3,4,40.60045687172112,1,1,0,1
IAASSE_03148,47,UK,Researcher,694,12,6,5,2,84.35142183834184,5,2,10,12.022569239462602,0,2,0,0
IAASSE_03149,43,Australia,Manager,634,6,3,2,2,88.349839184926,3,3,5,13.323020405282842,1,1,0,0
IAASSE_03150,38,Nigeria,Student,90,11,5,2,3,67.16243170477807,4,3,2,20.330437099101637,2,2,0,0
IAASSE_03151,45,Brazil,Data Analyst,677,8,8,2,4,45.15984317790666,4,3,7,15.05025742263231,3,0,1,0
IAASSE_03153,50,USA,Researcher,584,5,7,2,1,21.576252946151897,3,0,11,25.683102283220958,1,0,0,1
IAASSE_03154,38,Germany,Researcher,215,5,5,1,1,75.39303617687783,2,2,4,29.699865727230097,0,0,0,0
IAASSE_03155,52,Canada,Researcher,528,4,5,3,4,89.66059574862318,3,2,5,14.496032153934419,2,3,0,0
IAASSE_03156,51,Canada,Software Engineer,205,5,3,1,3,99.75401150843769,2,1,5,7.13495894728648,0,2,1,1
IAASSE_03157,58,USA,Student,577,11,7,2,7,50.301848059896685,4,2,4,6.2481225558758,0,0,0,0
IAASSE_03158,64,USA,Manager,240,11,3,2,2,45.79457309208193,3,2,6,16.716361576338954,0,1,1,0
IAASSE_03159,35,India,Researcher,250,9,8,3,2,80.90730775175918,1,1,5,5.934153548931814,1,0,0,0
IAASSE_03160,28,Canada,Software Engineer,399,8,6,1,7,95.07652457289907,5,3,11,18.95949302373168,3,1,0,0
IAASSE_03161,40,UK,Consultant,572,9,3,1,4,61.868131016710315,8,4,5,37.01769974879285,0,0,0,0
IAASSE_03162,39,UK,Data Analyst,452,9,3,0,0,79.05815675761598,4,1,6,34.66861678795902,0,1,0,0
IAASSE_03163,34,Nigeria,Data Analyst,399,5,6,5,2,75.01438023017933,1,1,6,5.2023646255700315,1,1,0,0
IAASSE_03165,61,UK,Manager,619,11,6,2,7,55.41270245432205,2,1,8,11.841711167851534,1,0,0,0
IAASSE_03166,28,USA,Software Engineer,721,7,6,1,5,17.047003365578558,9,5,6,11.947161585849226,0,0,0,0
IAASSE_03167,47,UK,Student,159,9,5,1,2,66.70315454509425,2,1,6,45.9346003596404,0,0,1,0
IAASSE_03168,32,Nigeria,Data Analyst,116,6,3,1,3,43.219175923404165,3,3,3,54.34659263289956,2,0,0,0
IAASSE_03169,44,Australia,Researcher,272,5,4,1,1,97.93015903069028,3,1,5,21.783378114795376,2,0,0,0
IAASSE_03170,52,Australia,Software Engineer,379,8,5,2,2,57.262378614529275,3,2,5,9.027260346853236,0,0,0,0
IAASSE_03171,50,Australia,Consultant,158,4,6,5,2,76.26400796440967,0,0,4,17.986122185907828,0,0,0,0
IAASSE_03172,37,UK,Professor,601,12,6,0,4,54.73944386670405,2,1,10,14.736927396728142,1,0,0,0
IAASSE_03173,33,India,Manager,421,10,7,0,1,97.27048454856228,3,3,6,27.19792641181829,0,0,1,1
IAASSE_03174,51,Australia,Data Analyst,652,12,9,2,4,49.160967936700544,1,0,3,49.606269054516915,1,1,1,1
IAASSE_03175,19,USA,Manager,332,5,1,0,2,55.59856557824091,1,1,5,62.069397239994196,1,0,1,0
IAASSE_03176,52,USA,Data Analyst,678,6,8,0,7,97.03284811776017,2,1,7,10.318382936500775,1,0,1,0
IAASSE_03177,57,Australia,Student,557,6,5,3,2,28.170826058207727,9,7,7,12.188736186630253,0,0,0,0
IAASSE_03178,45,Brazil,Student,182,9,4,3,4,75.74975189632217,2,1,4,10.239007300699177,3,2,0,1
IAASSE_03179,64,UK,Software Engineer,531,5,6,0,4,85.57445086009892,3,2,6,16.864548773540054,0,0,0,0
IAASSE_03180,56,Nigeria,Professor,321,9,9,3,4,70.67766457584246,4,4,5,39.73895581738284,0,0,0,0
IAASSE_03182,26,USA,Data Analyst,559,7,8,6,3,77.19686745816873,5,3,6,24.053345314790104,1,0,1,0
IAASSE_03183,37,USA,Freelancer,190,6,6,2,4,25.200296981098592,4,3,8,26.675367144313363,0,0,0,0
IAASSE_03185,25,India,Manager,511,8,5,3,4,77.32471124518547,2,2,8,9.858621456873,1,1,0,1
IAASSE_03187,20,UK,Student,478,9,1,4,5,50.11125716929017,0,0,4,28.637775662196695,0,0,0,0
IAASSE_03188,21,Canada,Professor,588,10,6,3,4,67.80427261650748,2,2,5,20.12488023367723,4,1,0,0
IAASSE_03189,42,India,Student,529,6,5,0,1,50.867386277229784,3,1,4,22.245926147176405,0,0,1,0
IAASSE_03190,64,USA,Software Engineer,289,8,4,1,3,49.62398986488673,5,3,5,4.01240783615364,0,0,0,0
IAASSE_03191,55,Canada,Data Analyst,542,10,6,3,2,77.7689034718842,1,1,3,22.03981921917397,1,0,1,1
IAASSE_03192,32,Canada,Student,280,6,6,2,5,75.1621425856991,4,2,5,32.18903335030343,3,0,0,0
IAASSE_03193,38,Australia,Student,545,8,4,1,3,88.23800390011385,3,0,8,60.698310519473246,1,1,2,1
IAASSE_03196,31,India,Manager,283,8,3,0,3,83.33247025343019,6,4,5,15.32773790393973,0,1,0,1
IAASSE_03197,53,Germany,Software Engineer,449,13,7,5,2,67.47891645497455,3,1,3,8.202525795084807,0,0,0,1
IAASSE_03198,29,Australia,Data Analyst,424,8,1,2,1,94.03145329547979,3,1,6,22.71582661857969,1,0,0,0
IAASSE_03199,34,Germany,Software Engineer,638,9,4,5,2,99.88724267891904,4,3,8,19.574568582028196,2,0,0,0
IAASSE_03200,56,Canada,Professor,231,9,6,0,3,76.24822947722508,1,1,3,19.69697058514428,1,0,0,0
IAASSE_03201,26,USA,Professor,576,7,2,2,1,78.65936469978215,5,3,7,5.666320529154313,0,0,0,0
IAASSE_03202,52,Germany,Researcher,261,4,2,1,3,82.93160141763506,3,2,7,20.264372866088188,0,2,0,0
IAASSE_03203,30,Australia,Consultant,182,5,3,0,2,58.07092085213702,5,2,3,29.396730147394486,0,0,1,0
IAASSE_03204,32,Germany,Data Analyst,572,7,1,1,3,98.32117852990747,1,0,5,11.80052802619048,2,0,1,0
IAASSE_03205,35,UK,Software Engineer,152,4,3,1,3,94.37495978784827,7,3,3,18.910846922012116,1,1,0,1
IAASSE_03206,50,Nigeria,Researcher,670,10,6,2,5,50.900699930392555,1,1,4,16.578927357235816,1,0,0,0
IAASSE_03207,23,Australia,Researcher,391,10,2,2,2,95.66624228028923,4,2,9,13.689080828823574,2,0,1,0
IAASSE_03208,44,USA,Software Engineer,268,5,6,0,5,43.16016429704106,7,4,7,19.290606572526833,1,1,1,1
IAASSE_03209,40,Canada,Software Engineer,537,11,6,0,2,43.863897210947336,0,0,8,12.319691382228834,0,0,1,0
IAASSE_03210,44,India,Freelancer,377,9,3,0,1,69.47648091537553,4,4,5,9.854476794548763,1,0,0,0
IAASSE_03211,51,India,Consultant,689,5,5,1,4,74.05959048154648,3,2,5,14.68761613086268,1,0,0,0
IAASSE_03212,63,Canada,Software Engineer,203,7,2,1,1,76.49881576944465,1,0,9,14.14868793309174,1,0,0,0
IAASSE_03213,55,Nigeria,Manager,591,3,6,0,2,34.83306581915892,4,2,8,20.146850337213344,3,1,1,1
IAASSE_03214,31,UK,Data Analyst,603,10,4,2,1,51.776666641781155,0,0,5,2.3701163978473785,0,1,1,1
IAASSE_03215,53,Canada,Student,290,14,4,3,1,61.435199238031224,5,4,6,24.04222288806631,0,0,0,0
IAASSE_03216,25,Nigeria,Data Analyst,308,9,9,3,0,38.29265969289657,1,1,7,24.231240000431207,1,1,0,0
IAASSE_03217,52,Nigeria,Software Engineer,138,7,4,1,4,42.583237044496045,6,4,6,17.075912082128106,0,1,0,0
IAASSE_03218,36,Germany,Student,126,9,2,0,2,50.66515231417647,5,5,4,21.16589762218938,1,0,0,0
IAASSE_03219,47,Nigeria,Manager,142,8,1,0,4,87.10691329505588,4,1,10,11.296859409358532,2,1,0,1
IAASSE_03220,31,USA,Data Analyst,634,5,6,1,4,89.54875302513204,6,6,4,23.22207392838373,1,1,2,1
IAASSE_03221,37,Nigeria,Software Engineer,579,9,2,0,3,65.41429411779897,3,3,3,1.590432818729495,1,0,0,0
IAASSE_03222,42,UK,Student,535,9,7,5,4,91.66204390098606,1,0,8,1.0698436503099438,1,0,0,0
IAASSE_03224,41,USA,Consultant,538,7,3,2,3,49.99207411407866,1,1,9,26.04283734772066,1,0,0,0
IAASSE_03225,31,Canada,Researcher,214,5,5,3,3,81.00879009851366,3,3,4,9.24321108181665,1,2,0,1
IAASSE_03226,43,UK,Freelancer,680,11,6,0,6,75.50462094869219,3,2,4,9.626794363804086,1,0,1,0
IAASSE_03227,55,UK,Freelancer,305,7,5,2,1,65.48356060949874,1,1,9,4.156624876816542,1,0,0,0
IAASSE_03228,40,USA,Data Analyst,528,10,3,0,2,79.86552100130281,1,1,4,13.040347854853366,0,0,0,0
IAASSE_03229,39,UK,Data Analyst,100,6,5,2,1,64.94463883699781,5,3,4,11.333951716242858,2,0,0,0
IAASSE_03230,36,Australia,Consultant,420,11,6,2,3,29.115253336344583,3,1,6,16.279314052523304,1,0,0,1
IAASSE_03231,63,Canada,Freelancer,377,6,7,2,2,88.89691023642622,1,1,6,7.606311306640194,1,0,0,0
IAASSE_03232,20,UK,Researcher,415,6,6,1,0,11.202803851910659,2,2,6,6.05481396170612,2,0,0,0
IAASSE_03233,59,India,Manager,389,4,4,3,4,86.28750737977578,2,1,3,14.260264540494298,1,1,1,1
IAASSE_03234,36,Nigeria,Manager,447,5,7,1,4,55.1706101861783,2,1,4,14.321780854233605,2,0,0,0
IAASSE_03235,26,India,Data Analyst,453,12,4,3,2,55.30309212309943,1,1,7,45.80844105300809,0,0,1,1
IAASSE_03236,45,UK,Software Engineer,625,8,3,3,2,65.46892248787684,6,5,3,27.070746659333395,1,1,0,0
IAASSE_03237,37,India,Consultant,623,7,5,2,2,83.31405359672539,5,1,4,14.170332042441334,1,0,1,0
IAASSE_03239,24,USA,Student,90,8,6,0,3,79.64832371524689,0,0,8,15.692194572303928,0,0,0,0
IAASSE_03240,31,UK,Data Analyst,215,10,9,1,2,72.8696916697587,3,1,6,27.359670813763415,0,0,1,0
IAASSE_03241,26,India,Student,265,8,8,2,4,84.98877327937453,1,1,4,21.1492938223094,1,1,0,0
IAASSE_03242,36,USA,Data Analyst,245,10,5,2,3,77.90875525584362,2,1,5,17.49638902153896,1,1,0,1
IAASSE_03243,64,USA,Professor,308,11,5,5,5,68.33728891296107,3,2,8,1.7114655476243419,0,2,0,0
IAASSE_03244,31,USA,Student,238,5,3,1,5,68.11957318630732,3,2,6,12.363830150461661,0,0,1,0
IAASSE_03245,55,Nigeria,Data Analyst,288,4,8,2,5,58.15580468565648,7,5,7,7.989336900459617,2,0,0,0
IAASSE_03246,53,Germany,Data Analyst,400,5,3,0,3,58.854847161890724,3,0,3,65.86752278829383,1,0,0,0
IAASSE_03247,57,UK,Researcher,424,11,3,1,3,52.40817511234943,4,2,3,4.134458650870496,0,0,0,0
IAASSE_03248,34,Australia,Software Engineer,212,4,6,2,2,33.75793906914864,4,2,5,39.50924548567158,2,0,2,1
IAASSE_03249,47,Australia,Data Analyst,270,10,7,5,2,89.61070220729668,1,1,8,3.1831901235527393,2,0,0,0
IAASSE_03250,26,Germany,Student,317,8,6,3,3,52.17148883065751,1,1,1,12.052755867609985,2,2,0,0
IAASSE_03251,50,USA,Data Analyst,703,10,5,2,3,94.04839586349716,4,1,0,14.558058134893992,0,2,0,0
IAASSE_03252,42,Nigeria,Software Engineer,632,10,6,3,0,95.40131672019577,3,2,11,9.77034691245658,0,1,0,1
IAASSE_03254,28,Germany,Professor,348,7,6,0,4,96.73669693710436,2,1,5,23.03055928664029,1,1,0,1
IAASSE_03255,52,USA,Software Engineer,568,8,5,2,1,75.24440124448516,9,4,3,16.802099189412,1,0,1,0
IAASSE_03256,58,UK,Student,101,8,0,3,3,66.20779780560481,1,1,6,7.317704412315486,0,1,0,0
IAASSE_03257,31,UK,Manager,357,15,4,0,3,23.032403906087687,4,3,8,22.666499021687997,0,0,1,1
IAASSE_03259,58,USA,Researcher,148,7,6,2,2,30.79756439672033,5,2,5,26.05677192751095,2,1,0,0
IAASSE_03260,21,India,Data Analyst,117,7,7,0,2,50.26860448827139,4,3,6,2.513358016977482,0,1,0,0
IAASSE_03261,21,USA,Software Engineer,622,9,9,2,3,83.90834321036847,0,0,8,28.84668189054188,1,1,0,0
IAASSE_03262,45,Germany,Manager,533,7,5,2,8,98.22200324809481,0,0,5,27.137386807748495,2,0,0,1
IAASSE_03263,25,India,Professor,677,6,8,6,2,82.28764352605134,8,5,4,21.051028055343583,2,0,0,0
IAASSE_03264,19,Australia,Data Analyst,163,9,2,1,2,97.68455069961234,4,2,9,31.324114610090277,1,2,1,0
IAASSE_03265,58,India,Data Analyst,545,6,6,1,3,79.34007808722212,0,0,6,15.006025938773588,1,0,0,0
IAASSE_03266,63,Germany,Software Engineer,603,4,6,0,4,36.777422199950905,2,1,5,26.50117988401391,0,0,0,0
IAASSE_03268,58,India,Professor,282,11,3,2,5,64.3685717734517,5,4,6,26.475627117722766,1,1,2,1
IAASSE_03269,33,UK,Student,233,7,2,2,1,77.67465719342084,1,1,5,20.13146613374665,3,0,0,0
IAASSE_03270,46,Australia,Student,192,12,3,2,8,68.4990216792775,6,3,6,16.823390554994212,1,0,0,1
IAASSE_03271,47,India,Software Engineer,597,10,4,0,2,79.26960948228417,4,2,7,11.759086123472617,2,0,0,0
IAASSE_03272,29,UK,Student,222,6,6,2,1,77.05980784912458,1,0,7,14.524668769322933,2,0,0,0
IAASSE_03273,52,UK,Data Analyst,439,7,5,1,3,30.722277196092897,3,2,8,8.743233658830585,1,1,0,0
IAASSE_03274,28,Canada,Student,575,5,5,0,7,36.343704670496926,1,1,8,17.764450724544265,1,2,1,0
IAASSE_03275,63,India,Researcher,662,11,5,3,3,87.91626287741616,2,1,8,7.844917369064658,1,0,0,1
IAASSE_03276,38,Nigeria,Professor,362,5,2,2,4,76.33778007586963,3,1,4,43.869610072672586,1,1,0,0
IAASSE_03277,38,Australia,Freelancer,398,8,9,4,2,49.45319134873284,3,3,6,25.060846242966832,2,0,1,1
IAASSE_03278,22,Germany,Data Analyst,585,7,2,1,1,80.99386916853484,4,2,4,16.612868428093414,2,1,2,0
IAASSE_03279,37,Nigeria,Software Engineer,281,11,3,2,2,86.11607529671333,1,1,5,17.573852842425087,0,0,2,0
IAASSE_03280,54,USA,Consultant,500,7,9,1,2,98.53550004688607,1,1,3,26.932438692448354,1,0,0,0
IAASSE_03281,20,USA,Student,623,9,8,0,2,34.92213815860036,2,1,7,9.24538473573141,2,2,0,0
IAASSE_03282,61,Germany,Researcher,457,6,2,2,2,46.37484249920038,2,1,2,11.070261477178933,2,2,0,0
IAASSE_03283,50,India,Software Engineer,426,13,8,0,1,42.16893336814939,2,1,6,15.324020760587057,0,0,1,0
IAASSE_03284,26,Nigeria,Data Analyst,706,7,1,4,1,88.69148111321739,7,4,6,26.466767478123007,0,0,1,0
IAASSE_03285,26,Canada,Software Engineer,170,9,7,2,2,84.66587198107335,5,4,8,19.411620419128027,0,0,2,1
IAASSE_03286,21,USA,Student,569,11,6,2,1,84.76083654504014,6,5,4,21.664643971025342,0,1,1,0
IAASSE_03287,52,Canada,Researcher,644,5,4,0,2,76.61406663986907,2,1,7,26.914484806745904,2,0,1,0
IAASSE_03288,34,USA,Data Analyst,598,4,3,0,5,47.68645042555884,2,1,4,17.480134647102208,0,1,0,0
IAASSE_03289,51,UK,Data Analyst,189,8,7,2,5,32.67301494976543,1,1,7,26.606900750303208,0,0,1,0
IAASSE_03290,41,India,Student,316,4,9,0,3,33.359377705567574,4,3,3,8.623499488407202,2,1,0,0
IAASSE_03292,18,India,Software Engineer,452,5,4,3,4,67.60302495933914,5,5,7,15.470965555971151,0,0,0,0
IAASSE_03293,25,Canada,Software Engineer,176,8,5,1,3,57.46563648117075,3,1,6,35.6903584189428,2,1,0,0
IAASSE_03294,62,Australia,Software Engineer,286,9,3,3,4,92.12668112483182,5,3,4,16.06978692068689,1,1,0,0
IAASSE_03295,40,USA,Software Engineer,346,8,3,0,2,77.06125487542052,2,1,8,18.542112378747742,0,0,0,1
IAASSE_03296,64,UK,Student,716,8,4,1,3,62.81967071054628,2,1,7,35.99321308372596,1,1,1,1
IAASSE_03297,57,USA,Manager,525,5,7,2,7,87.7719232228105,2,1,4,40.3594807547481,1,0,0,1
IAASSE_03299,29,India,Student,530,7,5,2,7,90.41989368487191,2,2,6,29.034354159785963,1,0,0,0
IAASSE_03300,63,Canada,Researcher,628,10,5,1,4,97.31894986666425,6,5,7,6.111347710373049,2,0,0,1
IAASSE_03301,64,USA,Data Analyst,139,7,7,2,2,89.96930588127167,2,0,7,36.272084322893335,1,0,0,0
IAASSE_03302,32,Brazil,Data Analyst,646,3,5,1,4,63.392882424552695,0,0,7,20.418961896586133,1,1,1,0
IAASSE_03303,58,UK,Software Engineer,154,13,7,2,4,22.040411426364575,1,0,5,3.311952827277759,1,1,0,0
IAASSE_03304,36,USA,Software Engineer,572,12,1,2,3,74.65988719101892,5,3,5,11.233773349349265,0,0,0,0
IAASSE_03306,46,Brazil,Researcher,352,7,4,0,4,53.95282077539365,1,1,6,2.150396425773053,2,1,1,0
IAASSE_03307,39,USA,Researcher,615,5,8,2,4,60.61890154265327,5,3,8,30.01767975100721,2,0,2,0
